"id","kod","isim","hacim","cinsi","ucret"
238,8690558029343,"DİMES %100 SIKMA NAR 700 ML","0.7","GLASS","0.7887862283303513"
239,8690558029015,"DİMES %100 SIKMA ÜZÜM 700 ML","0.7","GLASS","0.2921346828987619"
240,8690558014677,"DİMES 250 ML GLASS KARIŞIK","0.25","GLASS","0.9129294219323194"
241,8690558013137,"DİMES 250 ML GLASS KAYISI","0.25","GLASS","0.41774035402202503"
242,8690558013120,"DİMES 250 ML GLASS ŞEFTALİ","0.25","GLASS","0.19373300750688072"
243,8690558023464,"DİMES GLASS LİMONATA 250 ML","0.25","GLASS","0.8108073241129631"
244,8690558013113,"DİMES GLASS VİŞNE MEYVESUYU 250 ML","0.25","GLASS","0.8796170678205094"
245,8690558005019,"DİMES CLACSSİC VİŞNELİ MEYVE SUYU GLASS","1","GLASS","0.08846081424766516"
246,8690558022542,"DİMES MEYVE SUYU ŞİŞE 200 ML","0.2","GLASS","0.7595530257557584"
247,8690558022559,"DİMES MEYVE SUYU ŞİŞE 200 ML","0.2","GLASS","0.29372854548108307"
248,8690558022566,"DİMES MEYVE SUYU ŞİŞE 200 ML","0.2","GLASS","0.17857555848126339"
249,8690558022580,"DİMES MEYVE SUYU ŞİŞE 200 ML-KARIŞIK","0.2","GLASS","0.0743774210915199"
250,8690558028353,"DİMES VİŞNE 250 ML GLASS","0.25","GLASS","0.886637360493797"
251,8693354003838,"DOGANAY LIMONATA 1 LT GLASS-PLASTIC","1","PLASTIC","0.45502935652363163"
252,8693354003852,"DOGANAY LIMONATA 1 LT LIGHT GLASS-PLASTIC","1","PLASTIC","0.7752732036967205"
253,8693354004224,"DOGANAY SALGAM 330ML GLASS","0.33","GLASS","0.7888014676367364"
254,8693354004217,"DOGANAY SALGAM GLASS 1LT ACILI","1","GLASS","0.6466209392615241"
255,8693354004231,"DOGANAY SALGAM GLASS 1LT SADE","1","GLASS","0.9223488605937287"
256,8693354001223,"DOGANAY SALGAM SUYU 1 LT ACILI PLASTIC","1","PLASTIC","0.2824624184213297"
257,8693354001025,"DOGANAY SALGAM SUYU 1 LT ACISIZ PLASTIC","1","PLASTIC","0.08474991624300732"
258,8693354001094,"DOGANAY TAZE SIKMA PORTAKAL 1 LT","1","GLASS","0.2265010833094777"
259,8693354003494,"DOGANAY UZUM SIRKESI 500ML GLASS","0.5","GLASS","0.9887200399846962"
260,8693354004743,"DOĞANAY LİMONATA 250ML*12","0.25","PLASTIC","0.4971829318151073"
261,8693354004835,"DOĞANAY PORTAKAL SUYU 250ML PLASTICGLASS","0.25","PLASTIC","0.09324506155408419"
262,8699394450069,"DURU SU 0,5 ML","0.5","PLASTIC","0.33260979119487677"
263,8699394450076,"DURU SU 1,5 LT","1.5","PLASTIC","0.21598291178192885"
264,8697459002338,"EFE RAKI 100 CL","1","GLASS","0.07784045288874197"
265,8697459002345,"EFE RAKI 35 CL","0.35","GLASS","0.3948482184746105"
266,8697459002413,"EFE RAKI 50 CL","0.5","GLASS","0.7046163016045606"
267,8697459002321,"EFE RAKI 70 CL","0.7","GLASS","0.9554856137204146"
268,8697434520109,"EFEM SU 1,5 LT","1.5","PLASTIC","0.6756545481181851"
269,8697434520116,"EFEM SU 500 GR","0.5","PLASTIC","0.013954730084831501"
270,8690520040109,"EFES DARK KUTU","0.5","METAL","0.18160730206862052"
271,8690520252953,"EFES EXTRA KUTU 500ML","0.5","METAL","0.14855626706681857"
272,8690520252960,"EFES EXTRA ŞİŞE","0.5","GLASS","0.812096396769928"
273,8690520252083,"EFES FIÇI KUTU","0.5","METAL","0.39065214364892953"
274,8690520510190,"EFES FIÇI ŞİŞE","0.5","GLASS","0.3248753515561258"
275,8690520019907,"EFES KUTU","0.5","METAL","0.929286479117679"
276,8690520537234,"EFES KUTU 55 CL","0.55","METAL","0.9196322092435285"
277,8690520258269,"EFES MALT 50 CL ŞİŞE","0.5","GLASS","0.14006632810187003"
278,8690520529239,"EFES MALT KUTU 50 CL","0.5","METAL","0.7611608237543113"
279,8690520533502,"EFES ÖZEL SERİ KUTU","0.5","METAL","0.8340463101231791"
280,8690520535650,"EFES ÖZEL SERİ SLİM","0.25","METAL","0.5490612233187345"
281,8690520532901,"EFES ÖZEL SERİ ŞİŞE 50 CL","0.5","GLASS","0.664030912657518"
282,8690520533557,"EFES ÖZEL ŞİŞE 330 ML","0.33","GLASS","0.6939311867912492"
283,8690520035662,"EFES UZUN ŞİŞE 50 CL","0.5","GLASS","0.6289429493201191"
284,8690793010960,"ERIKLI 12*500 ML SU KOLI","12x0,5","PLASTIC","0.527385371691293"
285,8690793310152,"ERIKLI 6*1,5 LT SU","6x1,5","PLASTIC","0.6094810611811579"
286,8690793030029,"ERIKLI BARDAK SU 0,225 LT","0.225","PLASTIC","0.03213723129258861"
287,8690793010052,"ERIKLI SU 0.5 LT","0.5","PLASTIC","0.6291782968095233"
288,8690793010106,"ERIKLI SU 1 LT","1","PLASTIC","0.4548165116465871"
289,8690793010151,"ERIKLI SU 1.5 LT","1.5","PLASTIC","0.6152842998506584"
290,8690793010038,"ERIKLI SU 330 ML","0.33","PLASTIC","0.5000829733843316"
291,8690793110103,"ERİKLİ 1 LT","1","PLASTIC","0.6289550632422878"
292,8690504535560,"eskıpazar soda","0.2","GLASS","0.4504761813219894"
293,5449000106063,"FANTA 1 LT MANDALINA","1","PLASTIC","0.9262451647608958"
294,5449000003034,"FANTA 1 LT PORTAKAL","1","PLASTIC","0.00422401438289155"
295,5449000174352,"FANTA 1 LT-KAN PRTAKALI","1","PLASTIC","0.14999064924122552"
296,5449000054128,"FANTA 1,5 LT MANDALINA","1.5","PLASTIC","0.44621611161745456"
297,5449000052926,"FANTA 1.5 LT PORTAKAL","1.5","PLASTIC","0.36256406060110613"
298,5449000198648,"FANTA 1.5 LT SEFTALI AROMALI ICECEK","1.5","PLASTIC","0.7892541531264992"
299,5449000183828,"FANTA 1.5LT PLASTIC ELMA","1.5","PLASTIC","0.6434489739686999"
300,5449000132499,"FANTA 1.75 LT PORTAKAL","1.75","PLASTIC","0.20030328711583"
301,5449000020055,"FANTA 195499 PORTAKAL 4*1LT","1","PLASTIC","0.7326048607044285"
302,90491467,"FANTA 200 ML","0.2","METAL","0.20419748421723782"
303,90382529,"FANTA 200 ML ELMA AROMALI GAZOZ","0.2","METAL","0.5870159792769177"
304,5449000159151,"FANTA 200ML","0.2","METAL","0.3300491328668901"
305,90377204,"FANTA 250 ML","0.25","PLASTIC","0.6026461758523677"
306,5449000015075,"FANTA 2LT","2","PLASTIC","0.5090594549422714"
307,5449000199454,"FANTA 4*250 ML KUTU PORTAKAL","4x0,25","METAL","0.9056208112064166"
308,5449000018281,"FANTA 6*330 ML PORTAKAL","6x0,33","METAL","0.6064396430531627"
309,5449000091987,"FANTA LİGHT 250 ML.","0.25","METAL","0.1464007764020513"
310,90495410,"FANTA PORTAKAL 200 ML SISE","0.2","GLASS","0.9069807442334705"
311,5449000000712,"FANTA PORTAKAL 250 ML KUTU","0.25","METAL","0.29927652758976075"
312,5449000003102,"FANTA PORTAKAL 330 ML KUTU","0.33","METAL","0.40608134759650294"
313,40822938,"FANTA PORTAKAL 500 ML","0.5","PLASTIC","0.1449068878498423"
314,8690816200026,"FERSAN SALGAM SUYU 1 LT ACILI PLASTIC","1","PLASTIC","0.3774185657208242"
315,8690816160023,"FERSAN SALGAM SUYU 1 LT ACISIZ PLASTIC","1","PLASTIC","0.6684342815994145"
316,8690816200040,"FERSAN SALGAM SUYU 2LT ACILI PLASTIC","2","PLASTIC","0.07537235965257305"
317,8690816201115,"FERSAN ŞALGAM SUYU","0.33","PLASTIC","0.8143631553899808"
318,8693855000909,"FRESA EXTRA NAR SODA","6x0,2","GLASS","0.559927765594729"
319,8693855002057,"FRESA MEYVELI SODA 200 ML CILEK","0.2","GLASS","0.17150297848064133"
320,8693855001050,"FRESA MEYVELI SODA 200 ML ELMA","0.2","GLASS","0.6292063349500132"
321,8693855000350,"FRESA MEYVELI SODA 200 ML KARISIK","0.2","GLASS","0.7863280203358455"
322,8693855004440,"FRESA MEYVELI SODA 200 ML KARPUZ CILEK","0.2","GLASS","0.08931090379585827"
323,8693855001005,"FRESA MEYVELI SODA 200 ML LIMONLU","0.2","GLASS","0.3233501562321317"
324,8693855000275,"FRESA MEYVELI SODA 200 ML SEFTALI","0.2","GLASS","0.28867428549257357"
325,8693855001043,"FRESA MEYVELI SODA 200 ML VISNE","0.2","GLASS","0.409768817483223"
326,8693855005577,"FRESA MULTIVITAMIN 200ML 6LI ELMA GLASS","6x0,2","GLASS","0.3376355202837471"
327,8693855000862,"FRESA MULTIVITAMINLI SODA 200 ML LIMON","0.2","GLASS","0.9334480083902043"
328,8693855000886,"FRESA MULTIVITAMINLI SODA 200 ML MANDALINA","0.2","GLASS","0.593853215936809"
329,8693855000879,"FRESA MULTIVITAMINLI SODA 200 ML NAR","0.2","GLASS","0.6589034965139164"
330,8693855001111,"FRESA SODA 6 LIMON","6x0,2","GLASS","0.961869521471356"
331,8693855001135,"FRESA SODA 6LI CILEK","6x0,2","GLASS","0.3316044228432695"
332,8693855001159,"FRESA SODA 6LI ELMA","6x0,2","GLASS","0.44264493931566584"
333,8693855000374,"FRESA SODA 6LI KARISIK","6x0,2","GLASS","0.2329781003826733"
334,8693855004457,"FRESA SODA 6LI KARPUZ CILEK","6x0,2","GLASS","0.24712837343044636"
335,8693855000916,"FRESA SODA 6LI MANDALINA","6x0,2","GLASS","0.2146979000298943"
336,8693855000299,"FRESA SODA 6LI SEFTALI","6x0,2","GLASS","0.23138360250355305"
337,8693855000893,"FRESA SODA C PLUS LIMON 6*200","6x0,2","GLASS","0.4109235183539336"
338,8693855001128,"FRESA VISNELI SODA 6 LI","6x0,2","GLASS","0.7539836940533802"
339,8693855001142,"FREŞA 6'LI MUZ AROMALI","6x0,2","GLASS","0.7528640528182242"
340,8693855001166,"FREŞA 6'LI PORTAKAL AROMALI","6x0,2","GLASS","0.552424260544593"
341,8693855004532,"FREŞA FRESHER ELMA ","0.25","GLASS","0.8769268547274887"
342,8393855000374,"FREŞA MADEN SUYU 6X200ML.KARISIK","6x0,2","GLASS","0.9656331710544895"
343,8693855001036,"FREŞA MEYVELİ SODA 200 ML-PORTAKAL","0.2","GLASS","0.6918338356177722"
344,8693855001012,"FREŞA MEYVELİ SODA 200-MUZLU","0.2","GLASS","0.8108813849360396"
345,8693855000589,"FREŞA SODA","0.2","GLASS","0.24742665786419094"
346,8693855000183,"FREŞA SODA 250 ML LİMON BOL VİTAMINLI","0.25","GLASS","0.4920499135061036"
347,8693855005560,"FREŞA SODA ELMA 200ML*6*4","24x0,2","GLASS","0.06762088994087578"
348,8690574001231,"FRUKO","0.33","PLASTIC","0.21634228699689906"
349,8690574800230,"FRUKO 330*6 ML GAZOZ","6x0,33","METAL","0.29749338487397514"
350,8690574730261,"FRUKO 73026 GAZOZ 200ML GLASS","0.2","GLASS","0.35032883459979514"
351,8690574800216,"FRUKO 80023 330ML GAZOZ KUTU","0.33","METAL","0.5421849027553017"
352,8690574000494,"FRUKO GAZOZ 1 LT","1","PLASTIC","0.3326191484680201"
353,8690574820214,"FRUKO GAZOZ 1 LT","1","PLASTIC","0.5246929888093822"
354,8690574000463,"FRUKO GAZOZ 1,5L","1.5","PLASTIC","0.9346035137354417"
355,8690574840212,"FRUKO GAZOZ 1.5 LT KARISIK MEYVE","1.5","PLASTIC","0.19373538811636126"
356,8690574991259,"FRUKO GAZOZ 450 ML PLASTIC","0.45","PLASTIC","0.984203081236998"
357,8690574995271,"FRUKO GAZOZ 450 ML PLASTIC","0.45","PLASTIC","0.11039707110686425"
358,5449000200853,"FUSE ICE TEA 1 LT KAVUN-ÇİLEK","1","PLASTIC","0.8861713118243527"
359,5449000193223,"FUSE ICE TEA 1.5 LT LIMON","1.5","PLASTIC","0.14599905980869388"
360,5449000193070,"FUSE ICE TEA 1.5 LT SEFTALI","1.5","PLASTIC","0.3639852775120156"
361,5449000012838,"FUSE ICE TEA 250 ML KARPUZ","0.25","METAL","0.008081057832970084"
362,5449000012012,"FUSE ICE TEA 250 ML LIMON","0.25","METAL","0.9401978741544743"
363,5449000012739,"FUSE ICE TEA 250 ML MANGO-ANANAS","0.25","METAL","0.4713666572178239"
364,5449000012593,"FUSE ICE TEA 250 ML SEFTALI","0.25","METAL","0.611657502058828"
365,5449000159991,"FUSE ICE TEA 330 ML KARPUZ","0.33","METAL","0.25577799376418775"
366,5449000045720,"FUSE ICE TEA 330 ML LIMON","0.33","METAL","0.6181649366251271"
367,5449000088680,"FUSE ICE TEA 330 ML MANGO ANANAS","0.33","METAL","0.8413952477375621"
368,5449000002952,"FUSE ICE TEA 330 ML SEFTALI","0.33","METAL","0.06875385624247521"
369,5449000204875,"FUSE ICE TEA 500 ML LIMON","0.5","METAL","0.8402206228808917"
370,5449000204851,"FUSE ICE TEA 500 ML SEFTALI","0.5","METAL","0.18884622081220848"
371,5449000163462,"FUSE ICE TEA KARPUZ 1 LT","1","PLASTIC","0.8305928544596966"
372,5449000189318,"FUSE ICE TEA LIMON 1 LT","1","PLASTIC","0.4083518286638479"
373,5449000189356,"FUSE ICE TEA MANGO ANANAS 1 LT","1","PLASTIC","0.055555661160238023"
374,5449000189332,"FUSE ICE TEA SEFTALI 1 LT","1","PLASTIC","0.21902850775105853"
375,5449000017826,"FUSE TEA 2LT LIMON","2","PLASTIC","0.3975300004666391"
376,5449000018373,"FUSE TEA 2LT SEFTALI","2","PLASTIC","0.7165010816019047"
377,8699421939956,"GURPINAR SU 0,5 LT","0.5","PLASTIC","0.7983890626291639"
378,8699421939949,"GURPINAR SU 1,5 LT","1.5","PLASTIC","0.6321199518929213"
379,8696563000087,"GUVENPINAR 500 ML SU","0.5","PLASTIC","0.4408977993953854"
380,8694136000533,"GUZELPINAR SU 0,5 LT","0.5","PLASTIC","0.27531570782662995"
381,8694136000540,"GUZELPINAR SU 1,5 LT","1.5","PLASTIC","0.902455082550984"
382,8694136000557,"GUZELPINAR SU 330 ML","0.33","PLASTIC","0.6318605773638256"
383,8693202019042,"HAMIDIYE BARDAK SU 180 ML KOLI","0.18","PLASTIC","0.922094476432671"
384,8693202010087,"HAMIDIYE SU 0,5 L","0.5","PLASTIC","0.013272189990409133"
385,8693202019196,"HAMIDIYE SU 1,5 *6","6x1,5","PLASTIC","0.5135525391724386"
386,8693202010094,"HAMIDIYE SU 1,5 LT","1.5","PLASTIC","0.4547913845945879"
387,8693202010452,"HAMIDIYE SU 500 ML","0.5","PLASTIC","0.6358946716072114"
388,8693202010131,"HAMIDIYE SU GLASS SISE 330 ML","0.33","GLASS","0.3108769117959814"
389,8693202010476,"HAMIDIYE SU GLASS SISE 750 ML","0.75","GLASS","0.8872262109036503"
390,8693593215313,"HAYAT BEBEK SUYU 6*330","6x0,33","PLASTIC","0.6849835076085385"
391,8693593215306,"HAYAT SU 0,33 BEBEK SUYU","0.33","PLASTIC","0.8786312597816899"
392,8693593400474,"HAYAT SU 0,33LT","0.33","PLASTIC","0.8034269280138342"
393,8693593400498,"HAYAT SU 0,5LT","0.5","PLASTIC","0.00313178845809714"
394,8693593111110,"HAYAT SU 0,5LT SPOR KAPAK","0.5","PLASTIC","0.4929876021756415"
395,8693593103368,"HAYAT SU 0,75 LT","0.75","PLASTIC","0.023715442528759345"
396,8693593500006,"HAYAT SU 0.75 LT SPOR KAPAK","0.75","PLASTIC","0.45604246924340985"
397,8693593115019,"HAYAT SU 1,5 LT.","1.5","PLASTIC","0.5575946114945808"
398,8693593400511,"HAYAT SU 1,5LT","1.5","PLASTIC","0.5197561881145784"
399,8693593400610,"HAYAT SU 1.5 LT 6 LI","6x1,5","PLASTIC","0.6581657819634956"
400,8693593400627,"HAYAT SU 12*500 ML","12x0,5","PLASTIC","0.19295327292193643"
401,8693593215375,"HAYAT SU 1LT","1","PLASTIC","0.8467091198199485"
402,8693593105010,"HAYAT SU 500 ML.","0.5","PLASTIC","0.6765226976327686"
403,9120025930135,"ICE TEA C+SWISS","0.25","METAL","0.6899137242185938"
404,8690504534013,"ICETEA YEŞİL ÇAY","0.33","METAL","0.5189164776389531"
405,8692971412184,"ICIM 1 LT GUNLUK SUT GLASS","1","GLASS","0.062286483226221656"
406,8693855111117,"INISDIBI MADEN SODASI 200ML","0.2","GLASS","0.5817135063322348"
407,8697530211307,"İSTANBLUE VOTKA 100 CL","1","GLASS","0.7552847777812843"
408,8697530211291,"İSTANBLUE VOTKA 50 CL","0.5","GLASS","0.3730228338135556"
409,8697530209311,"İZMİR YEŞİL YAŞ ÜZÜM 1 KG RAKI","1","GLASS","0.44170817654369265"
410,8695188000151,"KARDELEN 1,5LT SU","1.5","PLASTIC","0.4047794851379788"
411,8695188000052,"KARDELEN SU 0.5","0.5","PLASTIC","0.6160936477266407"
412,8692121995024,"KAY SU 0,5 LT","0.5","PLASTIC","0.5417496576938589"
413,8692121995031,"KAY SU 1,5 LT","1.5","PLASTIC","0.41871493270031046"
414,8692813002146,"KIZILAY 24 LU MADEN SUYU 4*6 LI PK","4x6x0,2","GLASS","0.07834031083111925"
415,8692813003761,"KIZILAY 6LI SODA VISNE","6x0,2","GLASS","0.5822072409061883"
416,8692813004010,"KIZILAY MEYVELİ 6 LI","6x0,2","GLASS","0.21293711104980617"
417,8692813002160,"KIZILAY SADE SODA 24 LU (KOLI)","4x6x0,2","GLASS","0.6290270104601533"
418,8692813003891,"KIZILAY SODA 200 ML CILEK B VITAMINLI","0.2","GLASS","0.4906564327536015"
419,8692813003495,"KIZILAY SODA 200 ML ELMALI","0.2","GLASS","0.9172169406922854"
420,8692813003945,"KIZILAY SODA 200 ML KARPUZ CILEK C VITAMINLI","0.2","GLASS","0.19727798599615132"
421,8692813003396,"KIZILAY SODA 200 ML LIMONLU","0.2","GLASS","0.37110666621586486"
422,8692813002122,"KIZILAY SODA 200 ML SADE","0.2","GLASS","0.8042750036058802"
423,8692813003907,"KIZILAY SODA 200 ML VISNELI B VITAMINLI","0.2","GLASS","0.40845802461626357"
424,8692813003365,"KIZILAY SODA 200ML 6 LI LIMON","6x0,2","GLASS","0.69845407805991"
425,8692813002306,"KIZILAY SODA 200ML 6 LI SADE","6x0,2","GLASS","0.24055853763317858"
426,8691660001036,"KIZILCAHAMAM LIMONLU SODA 200 ML","0.2","GLASS","0.051149434353797374"
427,8691660001005,"KIZILCAHAMAM SODA","0.2","GLASS","0.6514628290061347"
428,8691660001104,"KIZILCAHAMAM SODA 6,LI","6x0,2","GLASS","0.6127822188314437"
429,8690574000814,"LIPTON ICE TEA 1 LT LIMON PLASTIC","1","PLASTIC","0.740814999187419"
430,8690574000821,"LIPTON ICE TEA 1 LT SEFTALI PLASTIC","1","PLASTIC","0.976530113176553"
431,8690574000838,"LIPTON ICE TEA 1.5 LT ELMA","1.5","PLASTIC","0.10610219401595722"
432,8690574841066,"LIPTON ICE TEA 1.5 LT LIMON","1.5","PLASTIC","0.18942575048112176"
433,8690574843862,"LIPTON ICE TEA 1.5 LT MANGO","1.5","PLASTIC","0.37381723164870473"
434,8690574842063,"LIPTON ICE TEA 1.5 LT SEFTALI","1.5","PLASTIC","0.7156608178647893"
435,8690574843961,"LIPTON ICE TEA 1.5 LT YESIL CAYLI","1.5","PLASTIC","0.8229377097402019"
436,8690574001446,"LIPTON ICE TEA 2LT LIMON","2","PLASTIC","0.45453233177735897"
437,8690574000487,"LIPTON ICE TEA 2LT SEFTALI","2","PLASTIC","0.7231315657215884"
438,8690574000852,"LIPTON ICE TEA 330 ML ELMA","0.33","METAL","0.28880460398799956"
439,8690574802760,"LIPTON ICE TEA 330 ML LIGHT LIMON KUTU","0.33","METAL","0.16021540146066693"
440,8690574802869,"LIPTON ICE TEA 330 ML LIGHT SEFTALI KUTU","0.33","METAL","0.37514812942100373"
441,8690574801060,"LIPTON ICE TEA 330 ML LIMON KUTU","0.33","METAL","0.20624909246863676"
442,8690574803866,"LIPTON ICE TEA 330 ML MANGO KUTU","0.33","METAL","0.036293224682509395"
443,8690574802067,"LIPTON ICE TEA 330 ML SEFTALI KUTU","0.33","METAL","0.9621982265323586"
444,8690574803965,"LIPTON ICE TEA 330 ML YESIL CAYLI KUTU","0.33","METAL","0.733231962828324"
445,8690574803934,"LIPTON ICE TEA 330*6 ML GREEN","6x0,33","METAL","0.49345629245475386"
446,8690574803835,"LIPTON ICE TEA 330*6 ML MANGO","6x0,33","METAL","0.8653093301200834"
447,8690574802838,"LIPTON ICE TEA 330*6 ML SEFTALI LIGHT","6x0,33","METAL","0.5453701573404512"
448,8690574801039,"LIPTON ICETEA LIMON 6X330ML","6x0,33","METAL","0.5787695375152716"
449,8692813003938,"LİMONLU MADEN","0.25","GLASS","0.8389245922760569"
450,8690792026023,"MEYSU 1LT GUL SERBETI","1","GLASS","0.7744183581662258"
451,8690792019667,"MEYSU NAR SUYU 1L","1","GLASS","0.4888557921736931"
452,8690792014501,"MEYSU PORTAKAL 1LT","1","GLASS","0.335899904322299"
453,8690792014358,"MEYSU ŞİŞE KAYISI","0.2","GLASS","0.7247377873257773"
454,8690792019926,"MEYSU ÜZÜM SUYU 1L","1","GLASS","0.8470264018465545"
455,8690792014334,"MEYSU VİŞNE ŞİŞE","0.2","GLASS","0.49339969892910573"
456,8690520533229,"MİLLER KUTU 500 ML","0.5","METAL","0.6789500769952397"
457,8690520517632,"MİLLER KUTU 50CL","0.5","METAL","0.3549137018334533"
458,8690520517601,"MİLLER ŞİŞE 330 ML","0.33","GLASS","0.4538258565116713"
459,4005500274360,"NESCAFE XPRESS LATTE 250 ML","0.25","METAL","0.39167611063778807"
460,8697713559813,"NESTEA ICE TEA 1 LT LIMON AROMALI","1","PLASTIC","0.07000266404983091"
461,5449000012913,"NESTEA ICE TEA 330 ML LIMON KUTU","0.33","METAL","0.14191967133926897"
462,8697713559899,"NESTEA ICE TEA 330 ML LIMON KUTU","0.33","METAL","0.9467975812943539"
463,8697713559905,"NESTEA ICE TEA 330 ML SEFTALI KUTU","0.33","METAL","0.24911558548575252"
464,86997713550162,"NESTLE KIDS SU PLASTIC 330ML","0.33","PLASTIC","0.7623640503683717"
465,8697713550070,"NESTLE SU 1,5LT","1.5","PLASTIC","0.6993973171978272"
466,8697713559981,"NESTLE SU 1LT","1","PLASTIC","0.7729744308547914"
467,8697713550032,"NESTLE SU PURE LIFE 0.50 ML","0.5","PLASTIC","0.9921178703812763"
468,8697436730056,"OZKAYIŞDAGI SU 1,5LT","1.5","PLASTIC","0.6398121645212098"
469,8681062101021,"OZLEM BARDAK SU 200 CC","0.2","PLASTIC","0.2885591130533639"
470,8697436730049,"ÖZKAYIŞDAĞ SU 0,5 LT","0.5","PLASTIC","0.6048233320333529"
471,8690574820511,"PEPSI 1 LT","1","PLASTIC","0.022219371043442293"
472,8690574841585,"PEPSI 1,5 LT MAX","1.5","PLASTIC","0.5968717328368643"
473,8690574840519,"PEPSI 1.5LT PLASTIC (4056)","1.5","PLASTIC","0.7707433238824443"
474,8690574820542,"PEPSI 1*4 LT COLA","4x1","PLASTIC","0.2855270103262174"
475,8690574821549,"PEPSI 1*4 LT MAX","4x1","PLASTIC","0.8829304506284271"
